,created,video_1,link,link_vid,embeddings_1,is_duplicate,video_2,embeddings_2,Inception_cosin,Inception_eucld,link_vid_2,UNet,audio,length_ratio
112,2024-06-05 20:25:53,05c9edc5-5d0d-4851-a34e-1862502ac897,https://s3.ritm.media/yappy-db-duplicates/05c9edc5-5d0d-4851-a34e-1862502ac897.mp4,/content/05c9edc5-5d0d-4851-a34e-1862502ac897.mp4,[0.00268052 0.02141273 0.00607006 ... 0.00890549 0.01721958 0.00721506],0,c318bca6-515c-4c33-961c-4c42a42d448d,[0.00652891 0.00513293 0.0237102  ... 0.00081007 0.02942126 0.00061965],0.6655596678103348,0.9063009023666382,/content/c318bca6-515c-4c33-961c-4c42a42d448d.mp4,0.5927460491657257,0.10644461899940005,0.19892979719188772
113,2024-06-06 21:45:01,1abf2fc0-d338-4071-a15a-e4b4d1668483,https://s3.ritm.media/yappy-db-duplicates/1abf2fc0-d338-4071-a15a-e4b4d1668483.mp4,/content/1abf2fc0-d338-4071-a15a-e4b4d1668483.mp4,[0.00492242 0.01450954 0.01599599 ... 0.02411264 0.02796215 0.02135754],0,2a43eb8f-a6b4-41ab-bd02-8994d935fbb0,[0.00300717 0.03512006 0.00721446 ... 0.00694279 0.00536054 0.00915232],0.6540427593464797,0.6240260004997253,/content/2a43eb8f-a6b4-41ab-bd02-8994d935fbb0.mp4,0.5831180512905121,0.48106432988369263,0.38990825688073394
114,2024-06-22 03:01:44,3bb63b7d-dbd5-4b74-b528-11090bd8243a,https://s3.ritm.media/yappy-db-duplicates/3bb63b7d-dbd5-4b74-b528-11090bd8243a.mp4,/content/3bb63b7d-dbd5-4b74-b528-11090bd8243a.mp4,[0.00660946 0.0229327  0.01129112 ... 0.00126083 0.04678354 0.03450144],1,2ec60395-099a-4439-8f1d-0383c1131436,[0.00724543 0.00704021 0.00738778 ... 0.00511886 0.02122946 0.062884  ],0.8435600347842435,0.6129768490791321,/content/2ec60395-099a-4439-8f1d-0383c1131436.mp4,0.6822187900543213,0.9999969664096144,0.0013947001394700536
115,2024-06-20 00:21:01,c4dfdf43-8ff7-4a6b-8eb0-74ca64d6048b,https://s3.ritm.media/yappy-db-duplicates/c4dfdf43-8ff7-4a6b-8eb0-74ca64d6048b.mp4,/content/c4dfdf43-8ff7-4a6b-8eb0-74ca64d6048b.mp4,[0.00747427 0.01008698 0.01744906 ... 0.00238214 0.02291373 0.01467438],1,1aee1e06-678e-41c6-b504-f59ddce2ecba,[0.00846435 0.01122669 0.01878031 ... 0.00221792 0.0159748  0.01846553],0.9927315353073944,0.11867371946573257,/content/1aee1e06-678e-41c6-b504-f59ddce2ecba.mp4,0.908134363591671,0.9999994688627954,0.0
116,2024-06-02 07:08:27,33def736-1269-4734-b3d9-0bd4fbf8146a,https://s3.ritm.media/yappy-db-duplicates/33def736-1269-4734-b3d9-0bd4fbf8146a.mp4,/content/33def736-1269-4734-b3d9-0bd4fbf8146a.mp4,[0.01074384 0.00162985 0.03848191 ... 0.01409022 0.04839917 0.02408121],0,12ec9111-0c60-4673-a431-4fcbbeaf63e4,[0.026235   0.00407646 0.02160633 ... 0.00820333 0.01499247 0.00144367],0.6453131257880673,0.7207739353179932,/content/12ec9111-0c60-4673-a431-4fcbbeaf63e4.mp4,0.6094471514225006,0.6222227697133254,0.5812459858702633
117,2024-06-04 20:18:55,18f98fef-8130-4032-9817-407162d22ad3,https://s3.ritm.media/yappy-db-duplicates/18f98fef-8130-4032-9817-407162d22ad3.mp4,/content/18f98fef-8130-4032-9817-407162d22ad3.mp4,[0.00464645 0.0030224  0.01704742 ... 0.01611953 0.01272234 0.02114426],0,82eff387-7fe3-47c1-a45a-1fc90b27c8ed,[0.011778   0.01220637 0.02033957 ... 0.00467439 0.03114883 0.00748818],0.7204930302587904,0.5332393646240234,/content/82eff387-7fe3-47c1-a45a-1fc90b27c8ed.mp4,0.6217878758907318,0.30180683387039053,0.7293023255813954
118,2024-06-02 17:49:42,3b6af836-ccfd-4dfa-83b1-937f4f62e8a1,https://s3.ritm.media/yappy-db-duplicates/3b6af836-ccfd-4dfa-83b1-937f4f62e8a1.mp4,/content/3b6af836-ccfd-4dfa-83b1-937f4f62e8a1.mp4,[0.00428461 0.00656533 0.01042709 ... 0.01022979 0.00459064 0.00276633],0,d452fc35-71ec-4287-84c9-5c65311b98bb,[0.00316943 0.00923895 0.01363588 ... 0.00514759 0.02101146 0.00652111],0.6199767147606963,0.5731312036514282,/content/d452fc35-71ec-4287-84c9-5c65311b98bb.mp4,0.6019860804080963,0.2370481662532108,0.0676328502415459
119,2024-06-13 14:18:57,27af6cb6-f973-4536-8725-c954734ae577,https://s3.ritm.media/yappy-db-duplicates/27af6cb6-f973-4536-8725-c954734ae577.mp4,/content/27af6cb6-f973-4536-8725-c954734ae577.mp4,[0.00885406 0.01231499 0.01884823 ... 0.00349084 0.00984448 0.00184377],0,12096e50-2775-4790-a395-0e0d48dca4f9,[0.00126713 0.01457082 0.00188471 ... 0.01174561 0.00512545 0.01000517],0.6906163787836089,0.7758448123931885,/content/12096e50-2775-4790-a395-0e0d48dca4f9.mp4,0.6262353658676147,0.6240497205588662,0.8832032610491293
120,2024-06-04 09:43:53,55d5c3ac-48e3-43a4-a939-4e1b5ce2f1bf,https://s3.ritm.media/yappy-db-duplicates/55d5c3ac-48e3-43a4-a939-4e1b5ce2f1bf.mp4,/content/55d5c3ac-48e3-43a4-a939-4e1b5ce2f1bf.mp4,"[3.0729978e-04 8.8547989e-05 9.0545826e-03 ... 3.3095458e-03 0.0000000e+00
 2.0697208e-03]",0,05d72fc9-89a3-47bf-bb1b-6db4fc6f2b56,[0.01301548 0.00763153 0.04082228 ... 0.00262727 0.03854147 0.00090059],0.4302775073044347,0.6654430627822876,/content/05d72fc9-89a3-47bf-bb1b-6db4fc6f2b56.mp4,0.6922063231468201,0.35553233625198755,0.43897435897435894
121,2024-06-14 10:54:44,235c40ff-f9f0-4290-9b4d-a1b5acff7d4e,https://s3.ritm.media/yappy-db-duplicates/235c40ff-f9f0-4290-9b4d-a1b5acff7d4e.mp4,/content/235c40ff-f9f0-4290-9b4d-a1b5acff7d4e.mp4,[0.00113405 0.01217087 0.00803925 ... 0.01377385 0.00625469 0.00840326],0,0dca8931-05f8-4053-b694-dcd2b8adc2c0,[0.00519977 0.00673819 0.00828417 ... 0.00496765 0.00650904 0.01733029],0.6714436025645116,0.5646342039108276,/content/0dca8931-05f8-4053-b694-dcd2b8adc2c0.mp4,0.6046838760375977,0.34871491716913705,0.7577777777777778
122,2024-06-03 21:36:38,2eb82e4d-57fc-4824-90bf-76cdd5e04341,https://s3.ritm.media/yappy-db-duplicates/2eb82e4d-57fc-4824-90bf-76cdd5e04341.mp4,/content/2eb82e4d-57fc-4824-90bf-76cdd5e04341.mp4,"[5.2041532e-03 6.0132239e-05 5.7911286e-03 ... 4.2110658e-03 5.4012914e-04
 1.2170373e-02]",0,38a596ef-1d1b-46e2-8e7c-2b9e532498c5,[0.00258303 0.00492661 0.0117603  ... 0.0141818  0.01699313 0.00640608],0.584394151142883,0.6456512808799744,/content/38a596ef-1d1b-46e2-8e7c-2b9e532498c5.mp4,0.6137017011642456,,0.577720207253886
123,2024-06-07 23:29:02,465903c0-892e-4523-82a3-f8810c1aeb2c,https://s3.ritm.media/yappy-db-duplicates/465903c0-892e-4523-82a3-f8810c1aeb2c.mp4,/content/465903c0-892e-4523-82a3-f8810c1aeb2c.mp4,[0.0245666  0.02328851 0.04647117 ... 0.00839752 0.0210569  0.00494711],0,301057be-8a81-4594-8dc0-0d369c809735,[0.02095994 0.00678124 0.0300993  ... 0.05858259 0.0501614  0.04715138],0.6859958690742298,0.6391094326972961,/content/301057be-8a81-4594-8dc0-0d369c809735.mp4,0.5768824517726898,0.8117886654937564,0.2948517940717629
124,2024-06-01 07:17:26,32ef9826-4f89-4390-a356-62882893fd81,https://s3.ritm.media/yappy-db-duplicates/32ef9826-4f89-4390-a356-62882893fd81.mp4,/content/32ef9826-4f89-4390-a356-62882893fd81.mp4,[0.00753023 0.01723268 0.00616227 ... 0.00834808 0.01814229 0.01108689],0,e05cb4c8-08c3-4cdc-9dc6-75b80555a4d4,[0.02352899 0.01312688 0.02615502 ... 0.00757483 0.03247733 0.00513352],0.6482751846946467,0.5950755476951599,/content/e05cb4c8-08c3-4cdc-9dc6-75b80555a4d4.mp4,0.6069221794605255,0.6792254407153877,0.6096654275092936
125,2024-06-08 16:16:07,286a5cf6-a54d-40c1-9250-bd61aac979cd,https://s3.ritm.media/yappy-db-duplicates/286a5cf6-a54d-40c1-9250-bd61aac979cd.mp4,/content/286a5cf6-a54d-40c1-9250-bd61aac979cd.mp4,[0.0214225  0.01288797 0.02094814 ... 0.04363562 0.04555368 0.01302445],0,1c2416f6-d232-4202-ab95-99da0fff2ae8,[0.00825959 0.01825212 0.01171844 ... 0.02754182 0.033567   0.02350417],0.5938484062747462,0.9655531048774719,/content/1c2416f6-d232-4202-ab95-99da0fff2ae8.mp4,0.5595709085464478,0.8006564477914122,0.3448262331838566
126,2024-06-01 03:12:02,0b8aa188-3111-4ba7-9f23-9dd13bcbd115,https://s3.ritm.media/yappy-db-duplicates/0b8aa188-3111-4ba7-9f23-9dd13bcbd115.mp4,/content/0b8aa188-3111-4ba7-9f23-9dd13bcbd115.mp4,"[1.8255749e-03 2.5818346e-04 1.4132196e-02 ... 1.3926774e-02 5.6578292e-06
 5.2137254e-03]",0,30d32c6f-f7de-4de2-9b52-843debf3cd64,[0.01957518 0.00855197 0.00983669 ... 0.0171719  0.01016646 0.01868899],0.3992335557094965,1.055680274963379,/content/30d32c6f-f7de-4de2-9b52-843debf3cd64.mp4,0.5668732225894928,0.46602076026875183,0.428972553699284
127,2024-06-21 18:34:06,6141d19d-ca41-480f-bbad-3fe25ac80576,https://s3.ritm.media/yappy-db-duplicates/6141d19d-ca41-480f-bbad-3fe25ac80576.mp4,/content/6141d19d-ca41-480f-bbad-3fe25ac80576.mp4,[0.02625386 0.00708571 0.01264949 ... 0.0075308  0.00642916 0.00935777],1,1c36d94b-16ce-41e7-8beb-88fc09084f06,[0.01829897 0.01245878 0.01201716 ... 0.00784781 0.01297083 0.00837656],0.8947593759646045,0.3111211359500885,/content/1c36d94b-16ce-41e7-8beb-88fc09084f06.mp4,0.706179678440094,0.9908199083561648,0.2695035460992907
128,2024-06-01 18:27:54,1260cb8f-995d-4aa7-909e-9842f40b8732,https://s3.ritm.media/yappy-db-duplicates/1260cb8f-995d-4aa7-909e-9842f40b8732.mp4,/content/1260cb8f-995d-4aa7-909e-9842f40b8732.mp4,[0.00179172 0.00690286 0.02092042 ... 0.0029793  0.00400298 0.01077999],0,9caf22d9-0a6d-4f52-b32e-6d18461cb5f8,[0.01454663 0.01217772 0.02061511 ... 0.00577464 0.0331199  0.00623302],0.7066297386117187,0.604192316532135,/content/9caf22d9-0a6d-4f52-b32e-6d18461cb5f8.mp4,0.5596722066402435,0.5421960917097698,0.22145328719723179
129,2024-06-03 07:02:10,300bd222-1b4e-4f52-bc08-0b4525023d27,https://s3.ritm.media/yappy-db-duplicates/300bd222-1b4e-4f52-bc08-0b4525023d27.mp4,/content/300bd222-1b4e-4f52-bc08-0b4525023d27.mp4,[0.00700248 0.0160067  0.01891739 ... 0.00805665 0.01636594 0.0069221 ],0,238a4323-5ee6-45e5-9002-472c9d6db78f,"[2.4634304e-03 7.6164845e-03 1.7355835e-02 ... 4.0685976e-05 1.3823595e-03
 1.6399840e-02]",0.6965558191410746,0.5418152809143066,/content/238a4323-5ee6-45e5-9002-472c9d6db78f.mp4,0.5750919580459595,0.8599121230052222,0.8569794050343249
130,2024-06-11 12:18:47,b4383a6f-f788-4cf6-972d-d90822eae142,https://s3.ritm.media/yappy-db-duplicates/b4383a6f-f788-4cf6-972d-d90822eae142.mp4,/content/b4383a6f-f788-4cf6-972d-d90822eae142.mp4,[0.01050703 0.02711756 0.02341611 ... 0.02701091 0.02056807 0.00600586],1,0670afa5-d74e-4ae9-82dd-8dc7aee1ffc7,[0.01934019 0.01505382 0.02198188 ... 0.02240943 0.03375327 0.02146599],0.9165609298469142,0.4562903642654419,/content/0670afa5-d74e-4ae9-82dd-8dc7aee1ffc7.mp4,0.6253979802131653,0.99999086543431,0.0
131,2024-06-06 02:14:47,16d7cdf2-2b4a-40ec-9562-70a176174767,https://s3.ritm.media/yappy-db-duplicates/16d7cdf2-2b4a-40ec-9562-70a176174767.mp4,/content/16d7cdf2-2b4a-40ec-9562-70a176174767.mp4,[0.00249847 0.00381443 0.00400114 ... 0.00628824 0.00282908 0.00886666],0,2476e41c-ed8d-4bdd-af8c-f9441e9f5562,[0.01281688 0.00636152 0.01343233 ... 0.03905018 0.01952338 0.00315975],0.44238672644695853,0.6161481738090515,/content/2476e41c-ed8d-4bdd-af8c-f9441e9f5562.mp4,0.6152147948741913,0.635041216846956,0.14950166112956811
132,2024-06-09 01:05:58,34b3711f-eac8-4b07-a5dd-712ff263f84a,https://s3.ritm.media/yappy-db-duplicates/34b3711f-eac8-4b07-a5dd-712ff263f84a.mp4,/content/34b3711f-eac8-4b07-a5dd-712ff263f84a.mp4,[0.02187313 0.00731867 0.01875623 ... 0.00618876 0.03512613 0.01290729],0,3501e963-4802-4ae2-a0ce-eb163219373b,[0.01304838 0.00194012 0.00908976 ... 0.0034607  0.00091099 0.01599589],0.675481494696822,0.8093892931938171,/content/3501e963-4802-4ae2-a0ce-eb163219373b.mp4,0.6016457974910736,0.7045817226537497,0.8534098151688974
133,2024-06-02 18:37:08,20d3b70f-fb0c-43b9-9054-01063ac853bd,https://s3.ritm.media/yappy-db-duplicates/20d3b70f-fb0c-43b9-9054-01063ac853bd.mp4,/content/20d3b70f-fb0c-43b9-9054-01063ac853bd.mp4,[0.0340846  0.01397037 0.0124037  ... 0.02180388 0.02048908 0.00300965],0,782e5987-08eb-452a-80d2-09f8f80f5a9d,[0.0016629  0.02392351 0.00937701 ... 0.01800812 0.01142088 0.01147448],0.6577930347575933,0.5925085544586182,/content/782e5987-08eb-452a-80d2-09f8f80f5a9d.mp4,0.6005710363388062,0.38594901945765825,0.6871552403467297
134,2024-06-01 05:48:45,01ec9c26-3c30-41f7-ab5e-8225adf71086,https://s3.ritm.media/yappy-db-duplicates/01ec9c26-3c30-41f7-ab5e-8225adf71086.mp4,/content/01ec9c26-3c30-41f7-ab5e-8225adf71086.mp4,[0.00487995 0.00737005 0.00470314 ... 0.0196362  0.0075816  0.02561652],0,16ddb2e9-f806-4490-b593-a5e07f31e5ef,[0.02033522 0.00637627 0.00771437 ... 0.01147483 0.015599   0.00453694],0.6839253984567764,0.6015028953552246,/content/16ddb2e9-f806-4490-b593-a5e07f31e5ef.mp4,0.5890247821807861,0.47411020937998394,0.7703035274815422
135,2024-06-15 16:09:22,ead5aee0-3d40-41f2-9c77-fdf659af8c62,https://s3.ritm.media/yappy-db-duplicates/ead5aee0-3d40-41f2-9c77-fdf659af8c62.mp4,/content/ead5aee0-3d40-41f2-9c77-fdf659af8c62.mp4,[0.00359177 0.00045461 0.02116806 ... 0.00576707 0.00674648 0.00432273],1,3637649c-4599-4110-9acd-98a35654b8cb,[0.00473907 0.00155356 0.02304612 ... 0.0093782  0.01246415 0.00945169],0.9367804389845396,0.2555733323097229,/content/3637649c-4599-4110-9acd-98a35654b8cb.mp4,0.6385114192962646,0.9999168810347371,0.3171806167400881
136,2024-06-01 06:03:32,2fc89811-9c93-47b8-98e6-13cfd19f848d,https://s3.ritm.media/yappy-db-duplicates/2fc89811-9c93-47b8-98e6-13cfd19f848d.mp4,/content/2fc89811-9c93-47b8-98e6-13cfd19f848d.mp4,[0.00478132 0.0108201  0.03921903 ... 0.00731397 0.0225876  0.00526585],0,327e51ae-43fe-43d1-a25e-993cab7e1a48,[0.00978518 0.00567036 0.02087406 ... 0.01358702 0.02069196 0.00362581],0.7410038873134942,0.6121206283569336,/content/327e51ae-43fe-43d1-a25e-993cab7e1a48.mp4,0.6022804975509644,0.46481417103010514,0.2490421455938697
137,2024-06-05 12:17:38,53421d87-5ba2-4704-81ab-76b110c6539b,https://s3.ritm.media/yappy-db-duplicates/53421d87-5ba2-4704-81ab-76b110c6539b.mp4,/content/53421d87-5ba2-4704-81ab-76b110c6539b.mp4,[0.01624417 0.0028388  0.01636388 ... 0.00726494 0.00642172 0.0002444 ],0,4cdb8d38-4014-44c2-b9b3-ee3a7f11385f,[0.00302301 0.02037279 0.01656154 ... 0.02053291 0.01812896 0.01561464],0.5983092884130472,0.5816630125045776,/content/4cdb8d38-4014-44c2-b9b3-ee3a7f11385f.mp4,0.5993605554103851,0.1430944926982547,0.7309027777777777
138,2024-06-02 02:32:11,14907942-1239-4cf6-85b3-b54b40dc10a1,https://s3.ritm.media/yappy-db-duplicates/14907942-1239-4cf6-85b3-b54b40dc10a1.mp4,/content/14907942-1239-4cf6-85b3-b54b40dc10a1.mp4,[0.02110843 0.00773721 0.03404474 ... 0.01073696 0.03448211 0.01208572],0,3f23064f-b218-41c1-a216-2d1998d367de,[0.01247388 0.00149118 0.01567871 ... 0.01470749 0.00327364 0.0037543 ],0.651163172576904,0.6695929169654846,/content/3f23064f-b218-41c1-a216-2d1998d367de.mp4,0.6111423671245575,0.40916037840366093,0.875
139,2024-06-20 21:26:59,9c8135e8-b2b7-4ca7-ae92-8c87664e44a6,https://s3.ritm.media/yappy-db-duplicates/9c8135e8-b2b7-4ca7-ae92-8c87664e44a6.mp4,/content/9c8135e8-b2b7-4ca7-ae92-8c87664e44a6.mp4,[0.0134455  0.00340835 0.01243725 ... 0.01701552 0.00190748 0.00198039],1,4073a5d2-bba5-4a3f-a704-0748a820d5c1,[0.01418216 0.00279672 0.01982871 ... 0.01696355 0.00468805 0.00792363],0.807660792471201,0.36235588788986206,/content/4073a5d2-bba5-4a3f-a704-0748a820d5c1.mp4,0.8217446804046631,0.9999954153154711,0.0
140,2024-06-13 20:01:00,8d1abc85-a413-4629-8f5d-2c17a63aa28f,https://s3.ritm.media/yappy-db-duplicates/8d1abc85-a413-4629-8f5d-2c17a63aa28f.mp4,/content/8d1abc85-a413-4629-8f5d-2c17a63aa28f.mp4,[0.00736911 0.00725417 0.01714101 ... 0.00259291 0.01633693 0.0090647 ],1,0283ecca-9a2f-4136-9c69-afe4d3a87af1,[0.0093579  0.00459562 0.01829677 ... 0.00222321 0.00840539 0.00920034],0.9685215306423263,0.17549410462379456,/content/0283ecca-9a2f-4136-9c69-afe4d3a87af1.mp4,0.8914037346839905,0.9999997987575672,0.0014684287812040283
141,2024-06-17 23:25:40,184b9811-af3c-4da7-9821-86c854dc438b,https://s3.ritm.media/yappy-db-duplicates/184b9811-af3c-4da7-9821-86c854dc438b.mp4,/content/184b9811-af3c-4da7-9821-86c854dc438b.mp4,[0.00290493 0.00910499 0.00707895 ... 0.01286795 0.01209318 0.01715728],0,54c01dff-ad81-46d5-b4d6-0a433760ae62,[0.01410087 0.0088833  0.01805385 ... 0.00767881 0.01728705 0.01322107],0.701864407850188,0.5637498497962952,/content/54c01dff-ad81-46d5-b4d6-0a433760ae62.mp4,0.5928362905979156,0.7148640258293242,0.7327272727272727
142,2024-06-20 06:13:56,42466685-0544-4786-bb23-391d34dbaff8,https://s3.ritm.media/yappy-db-duplicates/42466685-0544-4786-bb23-391d34dbaff8.mp4,/content/42466685-0544-4786-bb23-391d34dbaff8.mp4,[0.00204651 0.00489218 0.02500715 ... 0.01765249 0.01909219 0.00890556],0,fa177091-1d56-4e1a-aedd-356e42c65d22,[0.00524475 0.01036382 0.0140341  ... 0.02613376 0.02044164 0.00094303],0.5953140824471728,0.6278569102287292,/content/fa177091-1d56-4e1a-aedd-356e42c65d22.mp4,0.5740685164928436,0.8567506182470562,0.2638888888888889
143,2024-06-01 09:16:54,014099e4-9cba-4b24-a9aa-63f3ebc3d46e,https://s3.ritm.media/yappy-db-duplicates/014099e4-9cba-4b24-a9aa-63f3ebc3d46e.mp4,/content/014099e4-9cba-4b24-a9aa-63f3ebc3d46e.mp4,[0.0174013  0.01164791 0.03044542 ... 0.01279143 0.04242023 0.00987195],0,57e67232-d29d-4d93-b85d-34c5d68912f4,[0.00700959 0.02011718 0.03995046 ... 0.02154841 0.02098367 0.01180439],0.692114149310656,0.5836504697799683,/content/57e67232-d29d-4d93-b85d-34c5d68912f4.mp4,0.6038676798343658,0.7203272310557218,0.8610169491525423
144,2024-06-01 02:51:21,291e8f1f-e271-436e-a442-fbb8272fe911,https://s3.ritm.media/yappy-db-duplicates/291e8f1f-e271-436e-a442-fbb8272fe911.mp4,/content/291e8f1f-e271-436e-a442-fbb8272fe911.mp4,[0.01684968 0.01499892 0.01227632 ... 0.01045261 0.02652289 0.01053035],0,f3ea6869-f0c6-4f72-95c4-e546526eba9a,[0.0067588  0.0053753  0.00621681 ... 0.00189513 0.00026663 0.00413027],0.6655720756204668,0.6136654615402222,/content/f3ea6869-f0c6-4f72-95c4-e546526eba9a.mp4,0.6049396991729736,0.46870581717440807,0.6661059714045416
145,2024-06-13 13:52:02,0377d2ed-00ce-48be-9ca8-e0149d6e6428,https://s3.ritm.media/yappy-db-duplicates/0377d2ed-00ce-48be-9ca8-e0149d6e6428.mp4,/content/0377d2ed-00ce-48be-9ca8-e0149d6e6428.mp4,[0.01814792 0.00672022 0.0165022  ... 0.01631808 0.047989   0.02281611],1,19b52e0c-1b37-4dd2-b0b2-c3848763c7ff,[0.01896614 0.00849505 0.02411591 ... 0.0074009  0.02741461 0.03083089],0.9245467496642482,0.3178366422653198,/content/19b52e0c-1b37-4dd2-b0b2-c3848763c7ff.mp4,0.8789659738540649,0.999992838255114,0.0
146,2024-06-14 18:59:05,3ff0ca57-49fa-4142-a75c-28a27ac7f606,https://s3.ritm.media/yappy-db-duplicates/3ff0ca57-49fa-4142-a75c-28a27ac7f606.mp4,/content/3ff0ca57-49fa-4142-a75c-28a27ac7f606.mp4,[0.00281417 0.02558742 0.01463689 ... 0.01667062 0.01320854 0.0180398 ],1,4cdb8d38-4014-44c2-b9b3-ee3a7f11385f,[0.00302301 0.02037279 0.01656154 ... 0.02053291 0.01812896 0.01561464],0.9833395226445529,0.12642797827720642,/content/4cdb8d38-4014-44c2-b9b3-ee3a7f11385f.mp4,0.6996605694293976,1.0,0.0064102564102563875
147,2024-06-01 00:11:01,2fa37210-3c25-4a87-88f2-1242c2c8a699,https://s3.ritm.media/yappy-db-duplicates/2fa37210-3c25-4a87-88f2-1242c2c8a699.mp4,/content/2fa37210-3c25-4a87-88f2-1242c2c8a699.mp4,[0.01491005 0.00737717 0.01021685 ... 0.00703045 0.01273776 0.01235432],0,06b3dd07-a4f1-445f-87e9-4d43e8e6857c,[0.00409717 0.00913345 0.01686474 ... 0.00409226 0.02176941 0.00348745],0.692717812432441,0.56095290184021,/content/06b3dd07-a4f1-445f-87e9-4d43e8e6857c.mp4,0.5889564454555511,0.7770391684689494,0.6982758620689655
148,2024-06-06 15:56:16,beb24e8f-be76-4588-a51b-060e82dc3df0,https://s3.ritm.media/yappy-db-duplicates/beb24e8f-be76-4588-a51b-060e82dc3df0.mp4,/content/beb24e8f-be76-4588-a51b-060e82dc3df0.mp4,[0.00610216 0.00068349 0.02215993 ... 0.00683925 0.00285964 0.01373658],1,3070cf95-6d7a-44a1-bd00-749af8dfe2f9,[0.00478079 0.00604417 0.02885226 ... 0.00509406 0.00103546 0.01882159],0.9035868164111074,0.2968251705169678,/content/3070cf95-6d7a-44a1-bd00-749af8dfe2f9.mp4,0.7527724057435989,0.9919860184552846,0.28235294117647064
149,2024-06-09 10:48:17,16ddb2e9-f806-4490-b593-a5e07f31e5ef,https://s3.ritm.media/yappy-db-duplicates/16ddb2e9-f806-4490-b593-a5e07f31e5ef.mp4,/content/16ddb2e9-f806-4490-b593-a5e07f31e5ef.mp4,[0.02033522 0.00637627 0.00771437 ... 0.01147483 0.015599   0.00453694],0,4bb82075-27be-4ac0-b9e7-3e03c97b78d6,[0.01840584 0.0124239  0.01130093 ... 0.02171671 0.03884547 0.0220426 ],0.6972792794717811,0.6352382302284241,/content/4bb82075-27be-4ac0-b9e7-3e03c97b78d6.mp4,0.5951215326786041,0.8060162983693605,0.7071369975389664
150,2024-06-01 16:42:11,12de4e4d-647b-4f4f-a8ba-1c821f99cac5,https://s3.ritm.media/yappy-db-duplicates/12de4e4d-647b-4f4f-a8ba-1c821f99cac5.mp4,/content/12de4e4d-647b-4f4f-a8ba-1c821f99cac5.mp4,[0.00164038 0.01456109 0.01260339 ... 0.02260425 0.02520022 0.01242611],0,3500a470-6b8c-4175-bf2f-b96b8ef04f0a,[0.01275925 0.01505738 0.00793949 ... 0.02012873 0.02246147 0.01212653],0.6914905895330146,0.6310145854949951,/content/3500a470-6b8c-4175-bf2f-b96b8ef04f0a.mp4,0.621021956205368,0.32722407427104894,0.16007905138339923
151,2024-06-03 04:19:55,09a57a40-6d0d-456f-b1c5-c25780c63c5d,https://s3.ritm.media/yappy-db-duplicates/09a57a40-6d0d-456f-b1c5-c25780c63c5d.mp4,/content/09a57a40-6d0d-456f-b1c5-c25780c63c5d.mp4,[0.00369472 0.01377767 0.02248186 ... 0.01441521 0.00921759 0.01185078],0,bcb4770f-dec0-48fe-8666-dcbfa6aa0c28,[0.02002051 0.00499435 0.01261096 ... 0.02952676 0.01861547 0.00592675],0.713946727477622,0.6854076385498047,/content/bcb4770f-dec0-48fe-8666-dcbfa6aa0c28.mp4,0.5797010958194733,0.606469889061929,0.35107521314417867
152,2024-06-14 15:56:45,ff5db7d0-33cc-4306-84a4-7248af8d2d46,https://s3.ritm.media/yappy-db-duplicates/ff5db7d0-33cc-4306-84a4-7248af8d2d46.mp4,/content/ff5db7d0-33cc-4306-84a4-7248af8d2d46.mp4,[0.00816981 0.00644499 0.01266785 ... 0.00554483 0.00671514 0.00100641],1,27af6cb6-f973-4536-8725-c954734ae577,[0.00885406 0.01231499 0.01884823 ... 0.00349084 0.00984448 0.00184377],0.9592402583300803,0.3020879626274109,/content/27af6cb6-f973-4536-8725-c954734ae577.mp4,0.85840904712677,0.9999547937292852,0.0
153,2024-06-02 13:17:26,101db64d-05b4-43da-acb1-c455b477c355,https://s3.ritm.media/yappy-db-duplicates/101db64d-05b4-43da-acb1-c455b477c355.mp4,/content/101db64d-05b4-43da-acb1-c455b477c355.mp4,[0.00810787 0.02778255 0.01443651 ... 0.0173629  0.00796836 0.01544835],0,b5699703-e75a-4ea4-a8f0-1327108be3cb,[0.00806982 0.00909157 0.01453602 ... 0.00771247 0.00981759 0.00282674],0.6562990051465036,0.61484694480896,/content/b5699703-e75a-4ea4-a8f0-1327108be3cb.mp4,0.5995208323001862,0.37185534956278743,0.5878594249201278
154,2024-06-03 04:44:58,032e31f9-1c80-4f48-a4a3-5052f720e071,https://s3.ritm.media/yappy-db-duplicates/032e31f9-1c80-4f48-a4a3-5052f720e071.mp4,/content/032e31f9-1c80-4f48-a4a3-5052f720e071.mp4,[0.01903627 0.00284983 0.01998404 ... 0.00917767 0.01109953 0.02285443],0,52c909ee-95c6-4175-8527-984627c0c89f,[0.00666662 0.01854067 0.01394786 ... 0.01157991 0.01718604 0.00124569],0.7418854404882859,0.5660332441329956,/content/52c909ee-95c6-4175-8527-984627c0c89f.mp4,0.5923976004123688,0.6422434916336638,0.30732860520094557
